,ResponseID,SchoolRated,Q17_1,Q17_2,Q17_3,Q17_4,Q17_5,Q17_6,Q17_7,Q17_8,Q17_9,Q17_10,Q17_11,Q17_12,Q17_13,Q17_14,Q17_15,Q17_16,Q17_17,Q17_18,Q17_19,Q17_20,Q17_21,Q17_22,Q17_23,Q17_24,Q17_25,Q17_26,Q17_27,Q17_28,Q17_29,Q17_30
336,R_bqqFTbFDxXWch1z,5,3,5,4,4,4,5,4,3,4,4,4,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,5
337,R_bqqFTbFDxXWch1z,4,4,4,4,3,4,5,3,4,4,3,3,4,3,3,4,3,4,3,4,4,4,3,4,4,3,4,3,3,3,4
338,R_brN10XJq8ahdB5j,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
339,R_brN10XJq8ahdB5j,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
340,R_cCNj2ygU7Wg7cMJ,1,3,5,5,4,5,3,5,3,5,4,5,3,4,3,5,5,4,4,5,5,5,3,5,5,5,5,3,4,3,5
341,R_cCNj2ygU7Wg7cMJ,8,3,5,5,4,5,3,5,3,5,4,5,3,4,3,5,5,4,4,5,5,5,3,5,5,5,5,3,4,3,5
342,R_cHErRyIFKqDAFLL,1,5,5,5,5,5,4,4,5,5,5,5,5,5,4,5,5,5,5,4,5,5,3,5,5,5,5,4,5,5,5
343,R_cHErRyIFKqDAFLL,6,4,4,4,4,4,5,4,5,4,4,5,5,5,4,5,4,4,4,4,4,4,3,4,5,4,4,4,5,5,4
344,R_cHhql8rnPTkbVxr,3,3,3,3,2,4,4,3,2,2,2,4,4,3,4,4,3,2,2,2,2,2,3,3,3,1,2,4,3,4,4
345,R_cHhql8rnPTkbVxr,4,3,3,3,3,3,3,3,3,2,4,3,3,3,3,4,3,4,4,3,4,4,4,3,3,3,4,2,3,3,3
346,R_cMvZWgqmHZV4GcB,1,3,5,5,5,5,3,2,5,4,4,4,3,4,3,5,5,4,5,4,5,5,3,5,3,5,5,1,4,3,5
347,R_cMvZWgqmHZV4GcB,5,3,5,5,4,5,3,2,4,4,4,4,3,4,3,5,5,4,4,4,5,5,3,4,4,5,5,2,4,3,5
348,R_cMyJTpt6yZkWWcB,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
349,R_cMyJTpt6yZkWWcB,8,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
350,R_cTSR47p1rcXwvdP,8,2,5,5,5,5,5,3,2,5,5,5,2,5,3,5,5,5,5,3,5,5,3,5,5,5,5,2,5,3,5
351,R_cTSR47p1rcXwvdP,5,3,3,3,3,3,2,3,2,4,4,4,3,4,3,4,4,4,4,3,4,4,3,4,3,4,4,2,3,3,3
352,R_cuo31lig1l8NeuN,2,4,4,4,4,4,2,4,4,4,4,4,4,4,4,4,4,4,4,3,4,5,5,5,5,5,5,3,5,5,4
353,R_cuo31lig1l8NeuN,8,3,4,4,4,4,3,4,4,4,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3,5,5,5
354,R_cV0Jm3sl3yaw96d,5,5,5,5,5,5,5,5,5,5,5,4,5,4,3,4,5,5,5,5,5,5,5,5,4,5,5,3,5,3,5
355,R_cV0Jm3sl3yaw96d,6,5,5,5,5,5,4,4,5,4,4,4,4,3,3,3,5,5,5,5,5,5,4,4,5,5,5,3,3,3,5
356,R_d0Vd6hehLvw5GyF,3,3,3,2,2,3,4,3,2,2,4,3,2,4,5,4,3,5,2,4,4,4,3,4,2,4,2,3,4,4,3
357,R_d0Vd6hehLvw5GyF,6,2,3,2,1,3,2,3,3,4,3,3,2,3,4,3,3,5,3,1,2,3,2,3,1,5,1,4,2,2,3
358,R_d4mIYr81kUxe5JH,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
359,R_d4mIYr81kUxe5JH,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
360,R_d4PG9zqRtJGwwct,8,5,5,5,5,5,4,3,4,5,2,5,3,5,4,4,5,5,5,5,4,4,3,3,4,4,5,5,5,5,4
361,R_d4PG9zqRtJGwwct,6,3,3,3,3,3,4,3,4,2,3,3,4,3,4,4,3,3,3,3,4,3,3,4,3,4,3,4,3,4,3
362,R_d5aiOM8WDp5NuTj,2,4,4,5,5,4,5,5,5,5,5,4,5,4,3,5,5,5,5,5,5,4,3,4,4,4,5,5,5,5,5
363,R_d5aiOM8WDp5NuTj,4,5,4,5,5,5,5,5,5,5,5,5,5,2,4,4,5,5,5,5,5,5,4,4,4,5,5,5,5,5,5
364,R_d5MW1tOclhiXD13,3,3,5,5,4,4,3,5,5,4,4,5,3,3,3,4,5,5,5,4,4,3,3,4,4,3,4,3,4,3,5
365,R_d5MW1tOclhiXD13,2,4,5,5,3,4,3,4,5,4,4,4,3,4,4,5,4,3,5,4,4,5,4,4,3,4,4,5,4,3,4
366,R_dhxSw6Z6aOFNds1,6,2,4,4,4,4,4,3,4,3,4,5,3,4,5,4,4,4,4,4,4,4,4,4,4,4,3,1,3,2,3
367,R_dhxSw6Z6aOFNds1,7,2,5,5,5,5,5,3,5,3,5,5,3,4,5,4,5,5,5,5,5,5,5,5,5,5,5,1,5,4,5
368,R_diptqHZH5jSaMFD,4,5,4,4,4,4,1,3,5,3,3,3,5,1,3,4,4,4,2,4,4,4,3,4,3,3,5,3,3,2,3
369,R_diptqHZH5jSaMFD,3,1,3,4,4,3,4,3,2,3,3,3,3,3,3,4,3,2,2,3,4,2,3,4,3,3,4,3,3,4,3
370,R_dmt7UFGELqRBUEd,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
371,R_dmt7UFGELqRBUEd,8,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
372,R_dnzee8844xazTx3,7,1,5,5,5,5,5,5,4,5,5,4,2,5,3,5,5,3,5,5,5,5,3,5,5,5,5,3,5,4,5
373,R_dnzee8844xazTx3,5,5,4,4,4,4,4,5,5,5,5,4,2,5,3,5,5,3,5,4,4,4,3,5,4,4,5,3,5,4,4
374,R_dpoxnFJCA0HxEVL,6,3,4,4,3,3,4,3,3,3,3,4,3,3,3,3,3,3,3,3,3,4,3,4,4,4,4,3,3,3,3
375,R_dpoxnFJCA0HxEVL,7,3,4,4,3,3,4,3,3,3,3,4,3,3,3,3,4,3,3,3,3,4,3,4,4,4,4,3,3,3,3
376,R_e41YK5BLHiRtyOV,5,3,5,4,3,4,5,4,4,5,4,4,4,5,3,3,4,5,4,4,5,4,4,4,4,4,3,3,3,5,4
377,R_e41YK5BLHiRtyOV,8,4,3,4,4,4,4,4,5,4,3,3,3,4,4,3,5,4,4,4,4,4,5,4,3,5,3,4,3,4,4
378,R_e5oUOJbEEpLeXRz,1,5,5,2,5,5,5,5,5,5,5,5,5,5,4,5,5,1,5,5,5,5,5,5,5,5,5,5,5,5,5
379,R_e5oUOJbEEpLeXRz,8,5,5,2,5,5,5,5,5,5,5,5,5,5,4,5,5,2,5,5,5,5,5,5,5,5,5,5,5,5,5
380,R_eECBUXDh760vkqx,7,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
381,R_eECBUXDh760vkqx,8,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
382,R_egJJtz76TkB7UFv,4,4,4,4,4,4,5,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
383,R_egJJtz76TkB7UFv,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
384,R_eh9IVknQt1RVbH7,8,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
385,R_eh9IVknQt1RVbH7,4,5,5,5,5,5,4,4,5,4,4,5,4,5,4,4,5,4,4,4,5,5,4,4,4,4,4,5,4,5,5
386,R_eJ8l6IovtRgCPeB,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
387,R_eJ8l6IovtRgCPeB,7,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
388,R_eLq8A9bx0JEs3UF,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
389,R_eLq8A9bx0JEs3UF,6,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
390,R_eR5GyT7IVxyJZit,4,4,5,4,4,4,4,3,5,4,3,3,4,5,3,4,3,5,5,5,3,5,3,5,4,3,3,3,3,3,3
391,R_eR5GyT7IVxyJZit,5,4,4,4,4,4,3,3,3,3,3,3,4,4,3,4,5,4,4,4,4,4,3,4,3,5,4,3,3,3,4
392,R_eRL2FWAK0pviOOx,6,4,4,4,4,4,4,3,3,3,4,4,4,4,3,4,3,4,4,3,4,4,3,4,3,4,4,3,4,4,4
393,R_eRL2FWAK0pviOOx,7,4,4,4,4,4,3,3,3,3,4,4,4,4,3,4,3,4,4,4,4,4,3,4,3,4,4,3,4,4,4
394,R_eS5ocgva1X6tyi9,5,2,4,5,5,5,4,4,3,4,5,5,2,5,4,5,4,5,5,2,5,5,4,5,5,5,5,2,4,4,5
395,R_eS5ocgva1X6tyi9,4,4,4,5,5,5,4,4,3,4,5,5,5,4,4,5,4,5,5,3,5,5,4,5,4,5,5,3,4,4,4
396,R_eswljMGlwwnDnKd,6,4,4,4,4,5,5,5,4,4,4,4,3,4,4,4,4,5,4,4,4,5,5,4,4,5,5,4,4,4,4
397,R_eswljMGlwwnDnKd,7,4,4,5,4,4,4,4,4,4,5,5,3,4,4,4,4,4,4,5,4,5,4,4,4,5,4,4,4,4,5
398,R_esWvIhU35eaYXLT,7,2,4,2,4,4,5,4,3,5,3,5,3,5,3,5,5,5,5,5,5,5,4,5,5,5,4,4,3,4,4
399,R_esWvIhU35eaYXLT,8,2,4,4,4,4,5,4,3,5,3,5,3,5,3,5,5,5,5,5,5,5,4,5,5,5,4,3,3,4,4
400,R_etkOlB8c8FIAA4Z,1,3,4,4,3,4,4,3,3,4,4,5,3,5,5,5,5,4,5,4,4,5,5,5,4,5,5,3,5,3,4
401,R_etkOlB8c8FIAA4Z,6,3,4,4,3,4,5,3,3,4,4,5,3,5,4,5,5,4,5,4,4,5,5,5,4,5,5,3,5,3,4
402,R_eWGZTO9JXQzF5Y1,4,4,4,4,4,4,5,5,5,5,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
403,R_eWGZTO9JXQzF5Y1,6,4,4,4,4,4,5,5,5,5,5,4,4,4,4,4,4,4,4,4,4,5,5,5,5,5,4,4,4,5,4
404,R_eWnDXFaEVmVQc6N,1,4,4,4,4,4,5,3,5,4,4,4,4,4,4,3,5,4,5,5,4,5,4,5,3,4,4,3,4,3,5
405,R_eWnDXFaEVmVQc6N,8,3,4,5,4,4,5,3,4,4,4,4,4,4,4,3,5,4,4,5,4,5,4,4,3,4,5,3,4,3,5
406,R_ez0KAbEBqFBhde5,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
407,R_ez0KAbEBqFBhde5,6,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
408,SS_0CnpgNdginqFK6x,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
409,SS_0CnpgNdginqFK6x,5,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
410,SS_3aC8kY53NvulOCN,4,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
411,SS_3aC8kY53NvulOCN,7,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
412,SS_51Icuc2mNjFkt8h,2,4,3,4,4,3,4,4,4,4,4,3,3,3,3,3,4,4,4,4,4,4,4,4,4,4,3,3,3,3,3
413,SS_51Icuc2mNjFkt8h,4,4,3,4,4,3,4,4,4,4,4,3,3,3,3,3,4,4,4,4,4,4,4,4,4,4,3,3,3,3,3
414,SS_73399mgtyYdIahf,1,4,3,3,3,3,3,3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,4,4,3,4,3,3,3,3,3
415,SS_73399mgtyYdIahf,4,4,3,3,3,3,3,4,4,4,4,3,3,3,3,3,3,3,3,3,3,4,3,4,4,4,3,3,3,3,3
416,SS_9Hwtl7swDDaysmh,3,3,3,3,3,3,3,3,3,3,5,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
417,SS_9Hwtl7swDDaysmh,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
418,SS_9nQb4iC8793fMxL,8,4,5,4,4,5,4,4,4,4,4,3,4,4,3,4,3,4,4,4,4,4,4,5,5,4,4,3,3,3,4
419,SS_9nQb4iC8793fMxL,2,4,4,5,5,4,4,4,4,4,4,3,4,4,4,4,4,3,3,4,4,4,4,4,4,5,3,4,4,3,4
420,SS_9XZ8NzuQ0pQWuep,4,3,4,4,4,3,4,3,4,4,4,4,4,4,4,4,4,4,3,4,4,4,4,3,3,3,4,2,4,4,4
421,SS_9XZ8NzuQ0pQWuep,8,3,5,5,3,4,5,2,4,5,4,4,4,4,4,4,4,5,3,4,5,4,4,4,2,3,5,1,4,4,4
422,SS_bsmnTKUa5Z61AYR,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
423,SS_bsmnTKUa5Z61AYR,6,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
424,SS_eRwiKbD0r5s9vpz,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
425,SS_eRwiKbD0r5s9vpz,5,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
426,R_00BqyLGVJhsIP65,4,5,5,5,5,5,5,4,4,5,4,5,3,5,5,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4
427,R_00BqyLGVJhsIP65,5,3,5,5,5,5,5,4,4,5,4,4,5,5,5,5,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4
428,R_02EHLSWwQ3iHbrD,5,5,3,4,4,3,5,3,3,5,5,3,3,3,3,3,4,4,4,3,4,5,5,5,5,5,5,3,5,3,5
429,R_02EHLSWwQ3iHbrD,4,3,3,4,4,3,5,3,5,5,4,3,3,3,3,3,4,4,4,3,4,5,3,5,5,5,4,3,5,5,4
430,R_02JUB4gOyESB26h,2,5,4,4,4,4,5,4,4,4,4,3,2,4,3,4,4,4,4,4,4,4,3,4,4,4,4,2,3,4,4
431,R_02JUB4gOyESB26h,4,5,5,5,5,5,5,4,3,5,4,4,2,5,4,5,5,5,5,5,5,5,2,5,3,5,4,2,4,3,4
432,R_07iAxFKHr55l7bT,7,3,5,5,5,4,4,4,3,4,4,4,3,3,3,4,4,4,5,5,4,5,4,4,4,5,4,3,4,3,5
433,R_07iAxFKHr55l7bT,4,3,5,4,4,4,5,4,5,4,3,4,4,3,3,4,3,4,3,5,4,4,4,4,3,4,4,3,4,3,4
434,R_07LGb2QENBxIjDT,4,5,5,4,4,4,4,3,4,4,4,4,4,4,3,3,4,5,3,5,5,4,3,4,4,4,5,4,4,3,3
435,R_07LGb2QENBxIjDT,5,4,4,4,4,4,3,3,4,4,4,4,2,4,3,4,3,5,3,5,5,4,4,4,4,4,5,4,3,3,3
436,R_08JXjBmQOcbJ77L,4,4,3,5,5,4,4,3,3,3,4,4,4,3,3,4,4,4,4,3,4,4,4,4,3,4,4,3,4,3,3
437,R_08JXjBmQOcbJ77L,5,4,3,5,5,4,4,3,3,3,4,4,3,3,3,4,4,4,4,3,4,4,4,4,3,4,4,3,4,3,3
438,R_0Bf1MPgUaK13gKF,8,3,4,5,4,3,4,3,2,5,5,4,4,3,1,5,5,4,4,5,5,5,4,5,4,5,5,3,4,2,5
439,R_0Bf1MPgUaK13gKF,4,3,4,5,4,4,4,3,4,4,4,3,5,3,3,4,3,4,5,5,4,5,4,5,4,5,5,3,4,2,3
440,R_0BqL9UXO6CVxQG1,3,4,5,5,4,4,4,3,3,4,4,3,4,3,3,4,3,4,3,4,4,4,3,4,4,4,4,3,3,3,3
441,R_0BqL9UXO6CVxQG1,4,4,5,5,5,5,5,3,4,5,4,3,4,3,3,5,4,5,3,5,5,5,3,5,4,4,5,3,4,3,3
442,R_0cFdCLzuidDk6Hj,4,5,4,5,4,4,3,3,4,4,5,4,4,3,3,5,4,5,4,4,4,4,5,4,5,4,4,3,5,3,4
443,R_0cFdCLzuidDk6Hj,8,3,3,5,4,4,3,4,3,3,4,4,3,4,3,5,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4
444,R_0d1g0XXi6pe9Grr,1,4,5,5,4,5,4,3,2,4,4,4,4,3,4,4,5,5,5,5,5,5,4,4,4,4,5,3,3,3,4
445,R_0d1g0XXi6pe9Grr,4,5,5,4,5,4,5,4,5,3,4,4,4,3,3,4,4,4,5,4,4,3,4,3,4,3,4,3,3,3,3
446,R_0dpTVLxNDKyf2xn,4,4,5,5,5,4,5,3,5,5,4,5,3,5,3,5,4,5,3,4,5,5,4,5,4,5,5,3,5,4,5
447,R_0dpTVLxNDKyf2xn,3,3,4,4,4,4,4,3,4,5,4,4,3,4,3,5,4,5,4,4,5,4,4,4,4,4,3,3,3,3,4
448,R_0drBNjxIZJcNCZf,3,3,3,3,3,3,4,4,4,4,3,4,3,4,3,4,4,4,3,4,4,4,4,4,4,4,3,3,4,4,3
449,R_0drBNjxIZJcNCZf,4,3,3,3,3,3,3,3,4,3,3,3,3,4,3,3,3,3,3,3,3,4,3,3,4,4,3,3,3,3,3
450,R_0DsLbD7XJvhsC2x,4,5,5,5,5,4,5,2,4,4,5,3,4,3,3,5,4,4,3,4,4,5,3,5,5,4,5,1,3,3,4
451,R_0DsLbD7XJvhsC2x,8,5,5,5,5,5,5,2,4,5,5,3,4,3,3,5,5,4,3,4,5,5,3,5,5,5,5,1,3,3,5
452,R_0ezGuObkt7fDFLD,7,2,4,5,4,4,4,3,2,4,4,4,3,5,4,5,5,4,3,4,4,5,3,4,3,4,5,3,3,4,4
453,R_0ezGuObkt7fDFLD,8,2,4,5,4,4,4,3,2,4,4,4,3,5,4,5,5,4,3,4,4,5,3,4,3,4,5,3,3,4,4
454,R_0GMxNLzDEKJtKER,1,4,4,5,5,5,4,5,4,5,3,2,3,3,2,3,4,4,4,4,5,4,4,4,4,4,3,3,4,3,4
455,R_0GMxNLzDEKJtKER,4,4,4,5,4,5,5,5,5,4,4,2,5,4,5,4,4,4,4,5,5,4,4,4,3,4,3,4,4,3,4
456,R_0ICuc3FxlqbHWLz,4,4,4,4,4,4,4,3,4,4,4,3,4,4,4,3,3,3,4,4,4,5,3,3,4,4,5,3,3,3,4
457,R_0ICuc3FxlqbHWLz,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
458,R_0IgTJHc43DgE6TX,4,5,4,5,3,4,4,3,5,3,3,3,5,4,3,3,3,3,3,5,4,4,3,4,3,3,5,3,3,3,3
459,R_0IgTJHc43DgE6TX,3,3,4,4,3,4,5,3,3,3,3,3,4,3,3,3,3,3,3,2,4,3,3,3,3,3,4,3,3,3,3
460,R_0kY0QYFN5akQGix,7,3,5,5,4,4,4,3,3,3,4,4,3,3,4,5,4,4,3,4,5,5,3,5,3,4,5,3,4,3,4
461,R_0kY0QYFN5akQGix,4,4,4,3,4,4,4,3,4,3,3,4,3,3,3,4,3,3,3,4,4,4,3,4,3,4,4,4,4,3,3
462,R_0MnmvkrldMNYzIx,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
463,R_0MnmvkrldMNYzIx,7,4,4,5,4,5,5,5,5,5,5,4,4,4,4,4,5,5,5,5,5,5,5,5,5,5,5,3,5,5,5
464,R_0O3yTRUrMCrvgmV,4,3,3,4,4,4,4,3,5,2,2,3,4,3,4,4,4,4,3,4,3,4,3,5,4,4,2,2,4,4,2
465,R_0O3yTRUrMCrvgmV,2,3,3,3,4,3,3,3,3,2,2,3,5,3,4,4,4,3,4,3,4,4,4,4,4,3,3,3,4,5,4
466,R_0OiogvePP88cnDn,6,4,4,5,4,4,5,3,3,4,5,5,4,5,4,5,4,4,2,4,5,5,4,5,4,4,4,2,4,1,2
467,R_0OiogvePP88cnDn,7,2,5,5,5,4,4,3,3,5,5,5,2,4,5,5,4,2,5,5,5,5,4,5,2,5,5,2,4,4,2
468,R_0P8ON75izwDhqWF,4,5,5,5,5,5,2,3,5,3,5,5,1,5,3,5,5,3,5,5,5,5,5,5,5,5,5,4,5,3,5
469,R_0P8ON75izwDhqWF,8,3,5,5,5,5,5,5,3,3,5,5,1,5,5,5,5,3,5,5,5,5,5,5,5,5,5,5,5,5,5
470,R_0pJv4yyvfh57fQV,4,5,5,5,4,5,4,2,4,4,4,5,3,3,3,4,5,5,5,5,5,5,4,5,3,5,5,2,4,2,5
471,R_0pJv4yyvfh57fQV,6,5,5,5,5,5,5,2,1,3,4,5,3,3,3,4,4,5,4,4,5,5,5,5,3,5,5,2,4,3,4
472,R_0pOm0HNI7hxg3Bj,4,4,4,4,4,4,4,3,4,3,3,4,4,4,3,4,3,4,3,4,4,4,3,3,3,4,4,2,3,3,3
473,R_0pOm0HNI7hxg3Bj,5,4,4,4,4,4,3,3,3,3,3,4,3,4,3,4,3,4,3,4,4,4,3,3,3,4,4,2,3,3,3
474,R_0ps0p7h1Efrs8vP,2,5,4,4,5,4,5,3,4,4,4,5,4,5,4,5,5,5,4,4,4,5,5,5,5,5,5,4,5,4,4
475,R_0ps0p7h1Efrs8vP,4,5,5,5,5,5,5,3,4,5,5,4,2,4,2,5,5,5,5,5,5,5,4,5,5,5,5,4,4,4,5
476,R_0qZkx3wowmEk74h,6,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
477,R_0qZkx3wowmEk74h,8,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
478,R_0r0S8qSNlZlgRuZ,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3,5,3,3
479,R_0r0S8qSNlZlgRuZ,8,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3,5,3,3
480,R_0ThmdusitPMwHvT,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
481,R_0ThmdusitPMwHvT,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
482,R_0unPZ5INAInVEcl,3,3,4,3,3,2,4,1,3,3,3,4,3,3,3,4,4,4,3,3,2,5,3,4,2,4,5,1,3,3,4
483,R_0unPZ5INAInVEcl,8,3,4,3,3,2,4,1,3,3,3,4,3,3,3,4,4,4,3,3,3,5,3,3,2,4,5,1,3,3,4
484,R_0vwFSEeOHGWoXgp,5,3,5,5,4,4,4,2,3,4,4,4,3,4,3,4,5,4,4,4,4,4,5,4,4,5,5,3,5,3,3
485,R_0vwFSEeOHGWoXgp,8,3,5,5,4,4,4,5,3,5,4,5,3,4,3,5,5,4,5,3,4,5,4,5,4,4,5,4,4,3,3
486,R_0weKcI9mrQQoMnP,1,4,4,4,4,4,4,4,3,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
487,R_0weKcI9mrQQoMnP,7,4,4,4,4,4,4,4,3,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
488,R_0wRyEjUWcLDbSlv,4,4,4,4,4,3,4,3,3,3,3,3,4,4,3,3,4,3,3,4,4,4,3,4,3,3,4,3,3,3,3
489,R_0wRyEjUWcLDbSlv,8,2,4,4,4,3,4,3,3,3,3,3,3,4,3,4,4,3,3,4,4,4,3,4,3,3,4,3,3,4,3
490,R_1H6Hdx8lJQ2Gjg9,3,2,4,2,3,1,4,3,2,3,3,4,3,4,3,3,2,2,3,4,2,3,3,3,3,4,4,3,3,3,3
491,R_1H6Hdx8lJQ2Gjg9,4,4,4,4,4,4,4,3,4,3,4,4,4,4,3,4,4,4,4,4,4,4,3,4,4,4,4,2,3,2,3
492,R_1H8OvE7UEzpDUyN,4,5,4,5,5,4,5,4,5,5,5,4,5,4,3,5,5,4,5,5,5,5,4,5,2,5,5,4,5,2,4
493,R_1H8OvE7UEzpDUyN,5,1,5,4,5,5,5,5,1,5,5,5,1,4,3,5,5,3,5,5,4,5,4,4,1,5,5,4,5,5,3
494,R_1KT6zeerbzNM5Mx,4,5,5,5,4,5,4,5,5,5,5,4,3,3,3,5,4,5,4,5,5,5,3,5,5,5,5,5,4,3,5
495,R_1KT6zeerbzNM5Mx,2,5,4,4,4,4,5,4,4,4,4,4,3,3,3,4,4,4,4,4,3,4,3,4,4,4,4,4,4,3,3
496,R_1KW6MRpueVtqClT,4,5,5,4,5,5,5,4,4,3,4,2,4,2,3,4,3,4,4,5,4,4,4,4,3,4,4,3,4,3,4
497,R_1KW6MRpueVtqClT,3,3,3,3,3,3,3,3,3,3,4,2,4,3,3,3,3,3,4,3,3,3,3,3,3,3,3,3,3,3,4
498,R_1M5EqjKVNmR8i3P,2,5,4,4,4,5,4,4,5,4,3,4,5,5,4,5,5,4,4,4,4,5,5,4,4,5,4,5,5,4,5
499,R_1M5EqjKVNmR8i3P,3,5,5,5,4,5,3,5,4,5,4,5,5,4,5,4,5,4,4,4,5,5,5,4,5,5,4,4,4,4,5
500,R_1M8DQ9k5WSWXvYV,3,4,4,4,4,4,4,4,4,4,4,4,4,4,5,4,4,4,4,4,4,4,4,4,4,5,5,5,5,3,4
501,R_1M8DQ9k5WSWXvYV,4,4,4,4,4,4,3,4,3,4,4,4,4,4,5,4,4,4,4,4,4,4,4,4,4,5,5,5,5,3,4
502,R_1QXqoJiY6MP1UMt,1,2,4,4,5,4,3,3,3,3,4,4,3,4,3,5,5,3,4,4,4,5,3,4,4,4,5,3,4,4,4
503,R_1QXqoJiY6MP1UMt,4,4,4,3,4,4,3,3,5,3,4,3,5,4,3,4,3,4,4,4,3,4,3,4,3,4,4,3,4,4,3
504,R_20tgf0L3NPadAxv,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
